,ROUTE_SHORT_NAME,STOP_ID,DIR,SEQ,HEADWAY_S,EOL,SOL,STOP_LAT,STOP_LON,DWELL_S,RUNTIME_S,TOTTIME_S,SERVMILES_S,RUNSPEED_S,TOTSPEED_S,Route,STOP,Boardings,Alightings,STOP NAME
94,F,6347,1,1.0,32.07272727272727,0.0,1.0,37.720524,-122.446657,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
84,F,6260,1,2.0,32.07272727272727,0.0,0.0,37.72097,-122.4463,0.0,2.1999999999999997,2.1999999999999997,0.7920000000000001,21.600000000000005,21.600000000000005,,,,,
87,F,6275,1,3.0,32.07272727272727,0.0,0.0,37.722862,-122.44479,0.0,14.74,14.74,3.3879999999999995,13.79,13.79,,,,,
93,F,6288,1,4.0,32.07272727272727,0.0,0.0,37.725681,-122.44244199999999,0.0,23.539999999999996,23.539999999999996,5.1259999999999994,13.07,13.07,,,,,
90,F,6284,1,5.0,32.07272727272727,0.0,0.0,37.728991,-122.43992199999998,0.0,28.160000000000014,28.160000000000014,5.874,12.520000000000001,12.520000000000001,,,,,
37,F,4787,1,6.0,32.07272727272727,0.0,0.0,37.732525,-122.43341600000001,0.0,41.800000000000004,41.800000000000004,9.504,13.64,13.64,,,,,
88,F,6277,1,7.0,32.07272727272727,0.0,0.0,37.739741,-122.424157,0.0,72.16,72.16,15.619999999999997,12.99,12.99,,,,,
6,F,3537,1,8.0,32.07272727272727,0.0,0.0,37.742304,-122.42402599999998,0.0,22.0,22.0,3.8940000000000006,10.62,10.62,,,,,
17,F,4000,1,9.0,32.07272727272727,0.0,0.0,37.742222,-122.42645899999998,0.0,15.4,15.4,2.926,11.4,11.4,,,,,
16,F,3999,1,10.0,32.07272727272727,0.0,0.0,37.743587,-122.426585,0.0,9.899999999999999,9.899999999999999,2.0679999999999996,12.53,12.53,,,,,
15,F,3998,1,11.0,32.07272727272727,0.0,0.0,37.746781,-122.426893,0.0,23.099999999999998,23.099999999999998,4.862000000000001,12.63,12.63,,,,,
20,F,4003,1,12.0,32.07272727272727,0.0,0.0,37.749182,-122.427122,0.0,17.16000000000001,17.16000000000001,3.6519999999999997,12.770000000000001,12.770000000000001,,,,,
13,F,3996,1,13.0,32.07272727272727,0.0,0.0,37.751591,-122.42735,0.0,17.16000000000001,17.16000000000001,3.674000000000001,12.85,12.85,,,,,
11,F,3994,1,14.0,32.07272727272727,0.0,0.0,37.754785,-122.427659,0.0,23.099999999999998,23.099999999999998,4.862000000000001,12.63,12.63,,,,,
80,F,6217,1,15.0,32.07272727272727,0.0,0.0,37.756436,-122.426822,0.0,13.199999999999998,13.199999999999998,2.706000000000001,12.300000000000002,12.300000000000002,,,,,
83,F,6222,1,16.0,32.07272727272727,0.0,0.0,37.757239,-122.426867,0.0,5.940000000000001,5.940000000000001,1.21,12.22,12.22,,,,,
78,F,6215,1,17.0,32.07272727272727,0.0,0.0,37.758229,-122.427795,0.0,11.660000000000002,11.660000000000002,1.8699999999999999,9.62,9.62,,,,,
76,F,6213,1,18.0,32.07272727272727,0.0,0.0,37.761192,-122.428184,0.0,18.700000000000003,18.700000000000003,4.51,14.47,14.47,,,,,
9,F,3986,1,19.0,32.07272727272727,0.0,0.0,37.76281,-122.4285,0.0,13.86,13.86,2.4860000000000007,10.76,10.76,,,,,
8,F,3985,1,20.0,32.103181818181824,0.0,0.0,37.764382,-122.428609,0.0,17.510000000000005,17.510000000000005,2.398,8.22,8.22,,,,,
95,F,7073,1,21.0,32.160000000000004,0.0,0.0,37.76735466666667,-122.42885100000001,0.0,33.55,33.55,4.517333333333332,8.08,8.08,,,,,
4,F,3311,1,22.0,12.119354838709675,1.0,0.0,37.76252,-122.434866,0.0,82.38999999999999,82.38999999999999,9.841999999999999,7.166666666666667,7.166666666666667,,,,,
69,F,5687,1,23.0,8.851851851851851,0.0,0.0,37.763958,-122.43332300000002,0.0,199.57000000000002,199.57000000000002,17.75899999999999,5.34,5.34,,,,,
71,F,5691,1,24.0,8.851851851851851,0.0,0.0,37.765689,-122.43113999999998,0.0,221.10000000000005,221.10000000000005,22.814999999999998,6.19,6.19,,,,,
56,F,5662,1,25.0,8.8125,1.0,0.0,37.767259,-122.42915,0.0,202.88000000000002,202.88000000000002,20.789999999999992,6.150000000000001,6.150000000000001,,,,,
57,F,5668,1,26.0,8.788425925925926,0.0,0.0,37.76888,-122.427103,0.0,216.2800000000001,216.2800000000001,21.330000000000005,5.919999999999999,5.919999999999999,,,,,
61,F,5675,1,27.0,8.787962962962963,0.0,0.0,37.77057,-122.42497099999999,0.0,223.22999999999993,223.22999999999993,22.275000000000002,5.989999999999999,5.989999999999999,,,,,
60,F,5673,1,28.0,8.787314814814815,0.0,0.0,37.772875,-122.421991,0.0,309.06999999999994,309.06999999999994,30.78,5.98,5.98,,,,,
72,F,5692,1,29.0,8.069727891156463,0.0,0.0,37.775056,-122.41932100000001,0.0,290.42,290.42,28.350000000000005,5.86,5.86,,,,,
50,F,5652,1,30.0,8.072789115646259,0.0,0.0,37.77741,-122.41634,0.0,297.39000000000004,297.39000000000004,33.81000000000003,6.82,6.82,,,,,
49,F,5651,1,31.0,8.0743537414966,0.0,0.0,37.778606,-122.414826,0.0,150.82000000000002,150.82000000000002,17.199,6.84,6.84,,,,,
48,F,5650,1,32.0,8.076530612244897,0.0,0.0,37.780363,-122.41261300000001,0.0,224.67000000000004,224.67000000000004,25.137000000000004,6.71,6.71,,,,,
47,F,5647,1,33.0,8.074353741496598,0.0,0.0,37.782102,-122.4104,0.0,185.98000000000002,185.98000000000002,24.989999999999995,8.06,8.06,,,,,
46,F,5645,1,34.0,8.072108843537412,0.0,0.0,37.783886,-122.408141,0.0,190.22999999999988,190.22999999999988,25.578000000000014,8.07,8.07,,,,,
45,F,5643,1,35.0,8.069727891156461,0.0,0.0,37.785652,-122.405893,0.0,195.78999999999996,195.78999999999996,25.431,7.79,7.79,,,,,
44,F,5640,1,36.0,8.069727891156461,0.0,0.0,37.787525,-122.403519,0.0,185.8000000000001,185.8000000000001,26.900999999999993,8.69,8.69,,,,,
67,F,5685,1,37.0,8.069727891156461,0.0,0.0,37.788613,-122.40216300000002,0.0,105.2,105.2,15.581999999999999,8.89,8.89,,,,,
96,F,7264,1,38.0,8.069727891156461,0.0,0.0,37.79094,-122.399195,0.0,235.00000000000014,235.00000000000014,33.516000000000005,8.56,8.56,,,,,
66,F,5682,1,39.0,8.06862244897959,0.0,0.0,37.792984,-122.39662700000001,0.0,306.87999999999994,306.87999999999994,29.252999999999997,5.72,5.72,,,,,
36,F,4727,1,40.0,8.062925170068027,0.0,0.0,37.7939,-122.39344999999999,0.0,382.11999999999995,382.11999999999995,27.194999999999993,4.27,4.27,,,,,
