,DOW,AGENCY_ID,STOPNAME,STOP_ID,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,WGT_TRIP_STOPS,HEADWAY_S,FARE,STOP_LAT,STOP_LON,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS,COUNT,AVG_HH_SIZE,HH_DEN_ACS,HU_DEN_ACS,OCC_RATE,PER_HH_0VEH,INC_0-15,INC_15-50,INC_50-100,INC_100+,POP_DEN_ACS,Total_HU,Total_Pop,VAC_RATE,TT_WORK_16,geometry,COMP_STOPS,EMPLOY_DEN_RAC,RETAIL_DEN_RAC,LEISURE_DEN_RAC,OTHER_DEN_RAC,EDHEALTH_DEN_RAC,HOUSING10_DEN,POP10_DEN,EMPLOY_DEN_WAC,RETAIL_DEN_WAC,LEISURE_DEN_WAC,OTHER_DEN_WAC,EDHEALTH_DEN_WAC,Corners_Touched,FROMS_BART,OFF_CAL,ON_CAL,TOS_BART,TRANSBAY
0,1,SFMTA,100 O'Shaughnessy Blvd  ,5829,21.33333333333333,21.33333333333333,89.0,13.666666666666664,89.15155792484461,13.29545454545454,2.0,37.744481,-122.450678,0.0,0.0,0.0,2.6246452548150216,2.7368698853227724,0.0,10.020623103752564,130.37999999999997,77.16719694978966,130.37999999999997,87.1878200535422,33.01899999999997,33.07522799011735,15.199999999999998,25.72333333333333,15.199999999999998,22.76,0.5184597984991397,52.94091220786468,137.29067055686406,2065.949007590076,1981.599249241077,766.4670818159184,36.74266567366736,4.769440775575309,105.88182441572935,194.83920288790162,182.80065644635482,0.0,83.6481694637952,0.0,0.0,896.0318181818179,0.367667396105599,0.06690654763288778,8.641888561253298,3,2.12697576396,6.24394001606,6.701214864450001,0.9317623956799999,0.141728134879,0.0574288724974,0.154899894626,0.283456269758,0.5042149631189999,13.2807090858,2037,4037,0.0682376043201,28.5,POINT (-122.4506780000001 37.74448099999996),4,3.180726403041048,0.2397778365369405,0.33764634124589593,1.8790752904119423,0.7242269348462694,1.6882317062294794,3.919633613593661,3.4498647909906754,1.1939957574492548,0.5480636263701499,1.4288801687507475,0.2789252384205227,0,0.0,0.0,0.0,0.0,0
1,1,SFMTA,101 Dakota St   ,4343,21.33333333333333,7.333333333333332,28.0,4.333333333333333,28.0,29.51851851851852,2.0,37.75374,-122.39565,0.0,0.0,0.0,2.27622307619629,2.375552390400605,0.0,2.778304131054131,14.0,11.615799959299958,14.0,14.394104090354087,3.5,3.5,15.0,18.126666666666665,15.0,14.623333333333333,0.7430319349962207,5.734391534391534,25.008455433455435,174.94750712250718,155.67344322344323,21.868438390313397,1.5766864367114366,1.4190298127798129,11.468783068783068,20.65574145299145,19.543094525844523,0.0,29.651963776963786,0.35714285714285715,0.0,859.875,0.09917659133928974,0.0,0.0,3,2.52482842148,13.465224736,14.1066847759,0.954527938343,0.21800565199799998,0.188130803391,0.145740815503,0.25555106984299997,0.410577311264,33.9973821149,2595,6254,0.045472061657,26.7,POINT (-122.3956500000001 37.75374000000005),8,11.723060720696216,1.0286791692001644,1.4362690286945692,6.812573365835051,2.4455391569664284,0.0,0.0,4.328216127012012,0.0,0.0,4.114716676800658,0.21349945021135489,0,0.0,0.0,0.0,0.0,0
2,1,SFMTA,1095 CONNECTICUT ST,4122,21.33333333333333,21.33333333333333,75.0,9.0,74.80110390786899,16.243243243243228,2.0,37.753902,-122.397341,0.0,0.0,0.0,2.1979096617739544,2.309638322071523,0.0,8.389622648660099,40.83000000000004,42.89768895185548,40.83000000000004,51.287311600515565,7.800000000000009,7.779314806418372,11.46,10.903333333333334,11.46,9.126666666666667,0.7651691918214164,56.31338714998135,32.039417089099395,1203.2266777513755,1227.5006478122575,125.13557448614307,14.953746289014411,6.397252758425223,112.6267742999627,131.68566059635108,120.14710136532206,0.0,57.01722447664232,2.48840399617974,0.0,589.1454545454545,0.25344867717142666,0.0,0.0,3,2.52482842148,13.465224736,14.1066847759,0.954527938343,0.21800565199799998,0.188130803391,0.145740815503,0.25555106984299997,0.410577311264,33.9973821149,2595,6254,0.045472061657,26.7,POINT (-122.3973409999999 37.75390199999998),10,13.476813179698732,1.3014457454346935,1.7124286124140702,7.671680183615035,2.7912586382349343,0.0,0.0,1.7466771846623517,0.0,0.1027457167448442,1.4041914621795375,0.23974000573796986,0,0.0,0.0,0.0,0.0,0
3,1,SFMTA,10th Ave & Ortega St  ,3230,21.33333333333333,18.666666666666668,99.0,16.666666666666668,98.48143241753401,12.342551020408163,2.0,37.752724,-122.466502,0.0,0.0,0.0,0.8493729831304964,0.8838886394729696,0.0,3.391378783609288,67.24999999999999,49.924385283553,67.24999999999999,53.315764067162284,12.770999999999963,12.704104781861885,11.39,15.27,11.39,14.3,0.6865764269248714,35.20921423415207,3.0034352562311555,470.5078201099952,502.713599087916,60.69550879418939,4.475185902586414,3.24466337824479,70.41842846830414,62.366194922132685,58.989815224214105,0.0,41.61056687513011,0.0,0.0,1220.3958204334365,0.07589693706382103,0.002410147241677019,0.21593367887698048,3,3.12887438825,8.315921888550001,9.04848270745,0.9190404797600001,0.068515497553,0.046492659053800005,0.17373572593800002,0.216150081566,0.5636215334420001,26.019475011799997,1334,3836,0.0809595202399,29.8,POINT (-122.4665020000001 37.75272399999996),3,11.453831228466894,0.8714871586876987,1.1204834897413267,6.598402772921148,2.863457807116724,0.0,0.0,0.7469889931608845,0.0,0.39839412968580507,0.34859486347507945,0.0,0,0.0,0.0,0.0,0.0,0
4,1,SFMTA,10th Ave & Pacheco St  ,3231,21.33333333333333,18.666666666666668,99.0,17.0,98.48143241753401,12.343673469387744,2.0,37.75086,-122.466376,0.0,0.0,0.0,0.9770498755165459,1.039350160259897,0.0,6.115032264635817,55.20000000000004,37.227417703097174,55.20000000000004,43.34244996773299,10.493999999999991,10.439031836258604,11.410000000000002,16.84,11.410000000000002,14.463333333333333,0.7130811853639362,44.658778321048366,4.253712910518321,430.7063488918917,471.11141430242174,45.65487298254053,3.435444481748187,4.106760795007418,89.31755664209675,111.70225658524224,93.4171910682898,0.0,46.699376669144115,0.0,0.0,1221.4458204334367,0.06947701742186614,0.002410147241677019,0.15195095390191565,3,2.8479657387599997,7.798026511839999,8.32401759347,0.936810431294,0.0578158458244,0.046573875802999994,0.105995717345,0.24036402569600002,0.607066381156,22.2085123356,1994,5320,0.0631895687061,34.4,POINT (-122.4663760000001 37.75086000000005),1,9.038207596539674,0.6053303009229806,0.9810525566682788,5.197491204476627,2.25433353447179,0.0,0.0,1.0854198499308616,0.020873458652516573,0.020873458652516573,1.0436729326258285,0.0,0,0.0,0.0,0.0,0.0,0
5,1,SFMTA,10th Ave & Pacheco St  ,3232,21.33333333333333,18.666666666666668,99.0,16.666666666666668,99.34367292034322,12.237551020408153,2.0,37.750699,-122.466547,0.0,0.0,0.0,4.066113199097146,4.117222783896699,0.0,5.135620486318225,80.0499999999999,58.59141297800768,80.0499999999999,63.72703346432592,15.047999999999965,15.100238283892176,11.28,15.513333333333335,11.28,14.26,0.4773019596782434,4.582756016241125,68.21963638554769,502.9392593866457,439.3023790173391,76.44676742677015,5.664543581857822,0.4130110142307056,9.16551203248225,29.00684892095838,28.443081195577932,0.0,68.6599126795257,0.0,0.7328121817979127,1195.9467492260062,0.08099533451334882,0.0015975899915572952,0.14601662422416942,3,3.12887438825,8.315921888550001,9.04848270745,0.9190404797600001,0.068515497553,0.046492659053800005,0.17373572593800002,0.216150081566,0.5636215334420001,26.019475011799997,1334,3836,0.0809595202399,29.8,POINT (-122.466547 37.75069899999995),2,9.038207596539674,0.6053303009229806,0.9810525566682788,5.197491204476627,2.25433353447179,0.0,0.0,1.0854198499308616,0.020873458652516573,0.020873458652516573,1.0436729326258285,0.0,0,0.0,0.0,0.0,0.0,0
6,1,SFMTA,10th Ave & Quintara St  ,3233,21.33333333333333,18.666666666666668,99.0,17.0,98.48143241753401,12.344693877551016,2.0,37.749325,-122.46626100000002,0.0,0.0,0.0,1.1374862832857209,1.1595356205514329,0.0,2.160767360489249,28.850000000000033,28.495696652953395,28.850000000000033,30.656464013442644,5.643000000000013,5.613441647799438,11.74,11.823333333333332,11.74,10.993333333333332,0.7195842642337991,24.54962532546455,2.270726492488688,407.9638132079724,430.24271204094816,23.25393735285443,2.256382811738269,2.2309654461220325,49.0992506509291,50.67685953623378,48.00504887756282,0.0,26.116037248508235,2.307329148366919,0.0,1221.4458204334367,0.06579915728714081,0.002410147241677019,0.06713628291206243,3,2.8479657387599997,7.798026511839999,8.32401759347,0.936810431294,0.0578158458244,0.046573875802999994,0.105995717345,0.24036402569600002,0.607066381156,22.2085123356,1994,5320,0.0631895687061,34.4,POINT (-122.4662609999998 37.749325),4,8.50976318260546,0.6718234091530625,0.8957645455374167,4.769946204986744,2.1722290229282355,0.0,0.0,0.4702763864071438,0.02239411363843542,0.02239411363843542,0.4030940454918375,0.02239411363843542,0,0.0,0.0,0.0,0.0,0
7,1,SFMTA,10th Ave & Quintara St  ,3234,21.33333333333333,18.666666666666668,99.0,16.666666666666668,99.34367292034322,12.236734693877555,2.0,37.749164,-122.466432,0.0,0.0,0.0,3.995425856374329,4.050617236236392,0.0,5.451765972846545,55.25000000000001,41.56959053942185,55.25000000000001,47.02135651226839,10.493999999999991,10.530429329556387,11.4,15.203333333333333,11.4,13.496666666666664,0.4724995138404672,4.722205167114193,39.434579195510956,439.68940689480314,404.9770328664063,46.60707713084914,3.691728577545477,0.4789205336626186,9.444410334228387,34.18698805916781,22.26455574194953,0.0,44.45661415106286,0.0,0.5419595405497013,1194.8967492260062,0.07093374493675801,0.0015975899915572952,0.0734870938298649,3,3.12887438825,8.315921888550001,9.04848270745,0.9190404797600001,0.068515497553,0.046492659053800005,0.17373572593800002,0.216150081566,0.5636215334420001,26.019475011799997,1334,3836,0.0809595202399,29.8,POINT (-122.4664320000001 37.74916400000001),3,8.50976318260546,0.6718234091530625,0.8957645455374167,4.769946204986744,2.1722290229282355,0.0,0.0,0.4702763864071438,0.02239411363843542,0.02239411363843542,0.4030940454918375,0.02239411363843542,0,0.0,0.0,0.0,0.0,0
8,1,SFMTA,1100 Lake Merced Blvd  ,4828,21.33333333333333,0.0,71.0,0.0,62.14374426173411,18.43942028985508,2.0,37.70913,-122.48498,0.0,0.0,,,,0.0,,172.38000000000008,,172.38000000000008,,60.704999999999934,53.13290134378267,21.13,,21.13,,,,,,,,,,,,,,,,,,,,,0,1.8304521276599997,1.26382003415,1.30247410434,0.970322580645,0.122340425532,0.128324468085,0.170212765957,0.428191489362,0.27327127659600003,2.3133620704799998,1550,2753,0.0296774193548,35.2,POINT (-122.4849800000001 37.70912999999997),1,1.2175794719512243,0.1119817616539082,0.15108650381876504,0.7198827534894099,0.234628452989141,0.9740635775609792,2.015671709770348,0.4141547692914383,0.0,0.008887441401103827,0.17241636318141426,0.23285096470892025,0,0.0,0.0,0.0,0.0,0
9,1,SFMTA,1100 Lake Merced Blvd   ,4829,21.33333333333333,18.666666666666668,76.0,10.333333333333334,63.8213716108453,17.594594594594586,2.0,37.709312,-122.485294,0.0,0.0,0.0,1.684810827548656,1.7590626260046882,0.0,5.048563246826499,25.5,18.64528975655916,25.5,23.693853003385648,9.575999999999997,8.041492822966507,22.53,25.97666666666667,22.53,20.40333333333333,0.6798048729384424,20.818583049114295,28.514988480537195,751.9532050968468,744.2567996654237,94.74610384220269,5.754620900135998,3.1056643908993844,41.63716609822859,69.04537632297503,64.51182078458771,0.0,44.51844907807023,0.0,0.0,774.5690789473683,0.16874166826215933,0.0,0.0,3,1.8304521276599997,1.26382003415,1.30247410434,0.970322580645,0.122340425532,0.128324468085,0.170212765957,0.428191489362,0.27327127659600003,2.3133620704799998,1550,2753,0.0296774193548,35.2,POINT (-122.4852940000001 37.70931199999997),1,1.1210081412724429,0.1074448697705217,0.1414690785311869,0.6572044534296911,0.2148897395410434,0.9813298105707648,2.03070803866286,0.4136627486165085,0.0,0.008953739147543473,0.17012104380332604,0.23458796566563905,0,0.0,0.0,0.0,0.0,0
10,1,SFMTA,115 TELEGRAPH Hill Blvd,6651,21.33333333333333,15.666666666666664,34.0,11.666666666666664,34.0,23.030303030303017,2.0,37.801766,-122.405677,0.0,0.0,0.0,5.004940453268831,5.0529147088031205,0.0,1.6283108900540275,15.980000000000011,12.460593996045713,15.980000000000011,14.088904886099739,2.9920000000000027,2.9919999999999987,11.23,14.409999999999998,11.23,12.743333333333334,0.3873150237135243,1.5723218176159353,17.476432561628638,150.41220721906998,134.50809647505724,13.236274235278154,1.0346739133488152,0.27091783380018675,3.1446436352318705,10.426019763460939,10.02060759414877,0.0,17.0282793060244,0.0,0.0,1039.4588235294118,0.07022045154951913,0.0,0.0,3,1.8003214142200001,30.0014927858,36.100631134400004,0.831051752922,0.314182402571,0.10405785456,0.149457613499,0.308155885898,0.438328646043,54.0123299209,2995,4481,0.16894824707800002,25.5,POINT (-122.405677 37.80176600000003),9,38.504399765664104,3.1109832004576328,5.575839120820218,24.385322163587137,5.4322552807990965,0.0,0.0,33.3114508849002,2.0819656803062623,18.5462460027282,12.467863441834051,0.21537576003168227,0,0.0,0.0,0.0,0.0,0
11,1,SFMTA,117 Warren Dr   ,6907,21.33333333333333,13.666666666666664,45.0,7.666666666666668,44.84845675767846,25.11363636363637,2.0,37.75368,-122.457977,0.0,0.0,0.0,2.5579861970817515,2.570116105902787,0.0,0.5328157721997869,24.74000000000001,17.44002378544052,24.74000000000001,17.97283955764031,7.2899999999999965,7.265449994743911,17.68,24.99666666666667,17.68,24.26,0.5004336803946092,3.2975453180360472,3.2269241536089104,214.5494131220564,214.62003428648362,34.757004925773145,1.6053602805810676,0.6021845053339033,6.5950906360720944,10.814876343729344,10.555296311620165,0.0,8.141790963824958,0.0,0.0,790.6818181818181,0.07619960974608707,0.0,0.0,3,2.08021154694,7.28172188632,8.096863957330001,0.899326198969,0.115028646981,0.07888937858089999,0.123402379903,0.36535918907,0.43234905244599997,15.1475219495,2523,4720,0.100673801031,30.1,POINT (-122.457977 37.75368000000002),0,6.291019103566345,0.3642906385138641,0.6305030281970725,3.2646045682203972,2.0316208686350112,3.2646045682203972,6.585253850058312,0.2802235680875877,0.014011178404379387,0.0,0.15412296244817328,0.11208942723503512,0,0.0,0.0,0.0,0.0,0
