,ROUTE_SHORT_NAME,DIR,LOG_RIDERS,EDD_EMP_LOG,STOP_ID,AVG_RIDE,FREQ_S_LOG,EOL_SOL,HOUSING_09_DEN_LOG,SHR_INCOME_100P,PARK_HOURLY_AVG_ON_LOG,ONTIME5,AVG_BART_LOG,CLOSE_STOP,LIMITED,EXPRESS,ONTIME5.1,TRANSBAY,MUNI_RAIL_AVG
0,17,1,3.91189439,8.361007108,390,48.99356962,1.248562631,0,4.746780507,0.065312046,5.043425117,0.61929868,0,1,0,0,0.61929868,0,826
1,28,1,5.930218193,8.361007108,390,375.236597,1.768145192,0,4.746780507,0.065312046,5.043425117,0.621834189,0,1,0,0,0.621834189,0,826
2,28R,1,5.261602951,8.361007108,390,191.7902771,1.368138422,0,4.746780507,0.065312046,5.043425117,0.799302336,0,1,1,0,0.799302336,0,826
3,29,1,5.520213343,8.361007108,390,248.6883008,1.298247999,0,4.746780507,0.065312046,5.043425117,0.596411724,0,1,0,0,0.596411724,0,826
4,91,0,2.746150048,8.361007108,390,14.58252428,1.098612289,1,4.746780507,0.065312046,5.043425117,0.553667393,0,1,0,0,0.553667393,0,826
5,28,1,5.417596612,3.496507561,392,224.3368992,1.767074028,0,5.862832772,0.219957082,5.303304908,0.538845115,0,1,0,0,0.538845115,0,0
6,28R,1,4.194677974,3.496507561,392,65.33236741,1.364110244,0,5.862832772,0.219957082,5.303304908,0.769030927,0,1,1,0,0.769030927,0,0
7,49,1,1.111046613,5.602118821,660,2.037535855,1.549088891,0,5.712961405,0.447944007,5.303304908,0.606255868,0,1,0,0,0.606255868,0,0
8,52,0,3.120669211,2.197224577,913,21.66153993,1.243778182,1,4.731415496,0.055248619,0,0.496033324,0,1,0,0,0.496033324,0,0
9,52,1,2.612499938,2.197224577,913,12.63309017,1.229531146,1,4.731415496,0.055248619,0,0.532079293,0,1,0,0,0.532079293,0,0
10,10,0,2.425865334,8.767173397,3001,10.31201386,1.746908903,0,2.6324862,0.537463977,5.762051383,0.706344944,0,1,0,0,0.706344944,0,0
11,10,1,3.498766185,7.490529402,3003,32.0746188,1.736593088,0,5.924943905,0.572901325,5.726847748,0.74841118,0,1,0,0,0.74841118,0,0
12,10,0,3.484036112,7.582229194,3004,31.5909979,1.745699349,0,5.823820354,0.572901325,5.560681631,0.657982036,0,1,0,0,0.657982036,0,0
13,10,1,3.195431941,7.744569809,3005,23.42071972,1.736593088,0,5.994065059,0.572901325,5.308267697,0.798746179,0,1,0,0,0.798746179,0,0
14,10,0,3.881356205,7.821643126,3006,47.48993281,1.745874967,0,6.054680765,0.572901325,5.560681631,0.678696372,0,1,0,0,0.678696372,0,0
15,10,1,4.216064317,8.26821888,3007,66.76625228,1.736593088,0,5.744367331,0.572901325,5.932245187,0.796662832,0,1,0,0,0.796662832,0,0
16,10,0,3.929703469,8.441607204,3008,49.89188441,1.746319373,0,5.831826009,0.572901325,5.993961427,0.69498294,0,1,0,0,0.69498294,0,0
17,12,0,3.389166425,8.441607204,3008,28.64123377,1.315758318,0,5.831826009,0.572901325,5.993961427,0.675892735,0,1,0,0,0.675892735,0,0
18,10,1,3.060128648,7.50714108,3009,20.33030108,1.736593088,0,5.849894013,0.572901325,5.932245187,0.717504754,0,1,0,0,0.717504754,0,0
19,10,0,3.41013454,6.997595983,3010,29.26931642,1.746102302,0,5.959019296,0.572901325,5.147494477,0.675273785,0,1,0,0,0.675273785,0,0
20,10,0,4.052249809,8.025843344,3011,56.52673576,1.746546852,0,6.034490081,0.572901325,5.65248918,0.705020799,0,1,0,0,0.705020799,0,0
21,12,0,3.228925062,8.025843344,3011,24.2524975,1.315786039,0,6.034490081,0.572901325,5.65248918,0.584983644,0,1,0,0,0.584983644,0,0
22,71,0,3.269645562,9.466454375,3012,25.30201525,1.454375204,1,3.566066866,0.537463977,4.875197323,0.722470872,9.356862025,1,0,0,0.722470872,0,2085.5
23,71,1,3.342102646,9.466454375,3012,27.27852397,1.494971653,1,3.566066866,0.537463977,4.875197323,0.334894491,9.356862025,1,0,0,0.334894491,0,2085.5
24,9,0,3.213595936,9.466454375,3012,23.86835063,1.535306782,1,3.566066866,0.537463977,4.875197323,0.664752377,9.356862025,1,0,0,0.664752377,0,2085.5
25,9,1,2.959661325,9.466454375,3012,18.29143713,1.531773327,1,3.566066866,0.537463977,4.875197323,0.540864962,9.356862025,1,0,0,0.540864962,0,2085.5
26,10,0,4.605814946,9.536762273,3013,99.06449681,1.747395379,0,4.538592653,0.537463977,4.634728988,0.733882119,9.356862025,1,0,0,0.733882119,0,2085.5
27,12,0,3.267399553,9.536762273,3013,25.24300699,1.315831699,0,4.538592653,0.537463977,4.634728988,0.697136197,9.356862025,1,0,0,0.697136197,0,2085.5
28,10,1,2.977782707,7.700295203,3014,18.64421134,1.736593088,0,6.315147467,0.572901325,5.726847748,0.847905202,0,1,0,0,0.847905202,0,1129
29,10,0,3.322392345,7.375882148,3015,26.72660288,1.74548247,0,6.208699214,0.572901325,5.765191103,0.641151735,0,1,0,0,0.641151735,0,1129
30,91,0,0.106706451,1.791759469,3016,0.112607602,1.098612289,0,3.179447224,0.518923849,4.836281907,0.437697415,0,1,0,0,0.437697415,0,107.5
31,54,0,4.615450249,5.204006687,3018,100.0333084,1.327499224,0,5.201811094,0.241619504,5.303304908,0.607685012,0,1,0,0,0.607685012,0,0
32,54,1,5.48739782,5.262690189,3019,240.6276295,1.344077037,0,5.223758169,0.241619504,5.303304908,0.596838166,0,1,0,0,0.596838166,0,0
33,9AX,1,4.564996629,5.262690189,3019,95.06227022,1.958255985,0,5.223758169,0.241619504,5.303304908,0.525183824,0,1,0,1,0.525183824,0,0
34,9X,1,5.818578301,5.262690189,3019,335.4933211,1.769764531,0,5.223758169,0.241619504,5.303304908,0.568345448,0,1,0,0,0.568345448,0,0
35,54,0,3.126461973,3.433987204,3020,21.79319377,1.32785765,0,5.065641367,0.241619504,0,0.616544849,0,1,0,0,0.616544849,0,0
36,54,1,2.515266799,3.583518938,3021,11.36990862,1.330338273,0,5.121777913,0.241619504,0,0.569504328,0,1,0,0,0.569504328,0,0
37,26,1,2.462409296,2.772588722,3022,10.73304589,1.329558466,0,5.206594581,0.409546731,0,0.665555141,0,1,0,0,0.665555141,0,201.5
40,41,0,2.81418937,4.836281907,3024,15.67964927,1.428591949,0,6.173472423,0.575189647,0,0.546683991,0,1,0,0,0.546683991,0,0
41,45,0,3.998540947,4.836281907,3024,53.51854651,1.925129876,0,6.173472423,0.575189647,0,0.589642299,0,1,0,0,0.589642299,0,0
42,10,0,4.144313482,7.954723334,3025,62.07430537,1.748410816,0,5.514369507,0.631472764,5.398162702,0.758306197,0,1,0,0,0.758306197,0,0
43,12,0,3.99100775,7.954723334,3025,53.10939061,1.316021719,0,5.514369507,0.631472764,5.398162702,0.748144013,0,1,0,0,0.748144013,0,0
44,12,1,4.530529822,7.954723334,3025,91.80771964,1.38067583,0,5.514369507,0.631472764,5.398162702,0.649390216,0,1,0,0,0.649390216,0,0
46,10,0,4.164373763,7.783224016,3026,63.35236997,1.748701211,0,4.298591697,0.631472764,5.303304908,0.815887455,0,1,0,0,0.815887455,0,0
48,10,0,3.58526856,7.774855767,3028,35.0630415,1.748773828,0,4.610817631,0.631472764,5.509388337,0.813745646,0,1,0,0,0.813745646,0,0
49,10,0,3.782385333,8.404472321,3029,42.92068233,1.748587113,0,4.467641281,0.631472764,5.198497031,0.791214329,0,1,0,0,0.791214329,0,0
51,10,0,3.712767387,8.55120807,3030,39.96702141,1.748307133,0,6.245529659,-1.11E-16,5.552959585,0.759989355,0,1,0,0,0.759989355,0,0
52,12,0,2.943136801,8.55120807,3030,17.97527473,1.315997249,0,6.245529659,-1.11E-16,5.552959585,0.752727664,0,1,0,0,0.752727664,0,0
56,9BX,1,1.050315424,7.297091005,3031,1.858552632,1.933764251,0,6.520295607,0.248434238,0,0.433865915,0,1,0,1,0.433865915,0,0
57,9X,1,3.229958135,7.297091005,3031,24.27859867,1.765648325,0,6.520295607,0.248434238,0,0.431071151,0,1,0,0,0.431071151,0,0
58,31,0,4.263581321,4.663439094,3032,70.06403137,1.724702504,0,6.212603886,0.34559194,5.303304908,0.561488306,0,1,0,0,0.561488306,0,0
59,31BX,0,2.952592781,4.663439094,3032,18.15555556,1.716228994,0,6.212603886,0.34559194,5.303304908,0.535555556,0,1,0,1,0.535555556,0,0
60,31,1,4.376319838,4.65396035,3033,78.54475646,1.293518595,0,6.215950378,0.34559194,5.303304908,0.753304511,0,1,0,0,0.753304511,0,0
61,31BX,1,2.776736853,4.65396035,3033,15.06650794,1.880312867,0,6.215950378,0.34559194,5.303304908,0.890119048,0,1,0,1,0.890119048,0,0
62,31,0,5.207557405,4.553876892,3034,181.6473793,1.72478467,0,6.218456686,0.325123153,5.303304908,0.560739907,0,1,0,0,0.560739907,0,0
63,31BX,0,3.038064239,4.553876892,3034,19.86481481,1.715189979,0,6.218456686,0.325123153,5.303304908,0.517037037,0,1,0,1,0.517037037,0,0
64,31,1,5.262541182,4.634728988,3035,191.9712438,1.293427179,0,6.206578012,0.34559194,5.303304908,0.74935832,0,1,0,0,0.74935832,0,0
65,31BX,1,3.420124492,4.634728988,3035,29.5732209,1.880312867,0,6.206578012,0.34559194,5.303304908,0.881785714,0,1,0,1,0.881785714,0,0
66,31,0,3.610152499,3.931825633,3036,35.97169052,1.72478467,0,6.172493203,0.325123153,0,0.559217842,0,1,0,0,0.559217842,0,0
67,31BX,0,2.702603295,3.931825633,3036,13.91851852,1.714359883,0,6.172493203,0.325123153,0,0.495925926,0,1,0,1,0.495925926,0,0
68,31,1,3.90988188,3.828641396,3037,48.89305825,1.293388005,0,6.165743222,0.325123153,0,0.747800955,0,1,0,0,0.747800955,0,0
69,31BX,1,3.363944343,3.828641396,3037,27.90296958,1.880312867,0,6.165743222,0.325123153,0,0.884828042,0,1,0,1,0.884828042,0,0
70,31,0,4.060606499,3.891820298,3038,57.00948312,1.72478467,0,5.883225196,0.325123153,0,0.558211837,0,1,0,0,0.558211837,0,0
71,31BX,0,2.629354323,3.891820298,3038,12.86481481,1.713461731,0,5.883225196,0.325123153,0,0.48037037,0,1,0,1,0.48037037,0,0
72,31,1,3.944421669,3.891820298,3039,50.64646075,1.293356668,0,5.869103271,0.325123153,0,0.752661411,0,1,0,0,0.752661411,0,0
73,31BX,1,3.202925482,3.891820298,3039,23.60440476,1.880312867,0,5.869103271,0.325123153,0,0.890119048,0,1,0,1,0.890119048,0,0
74,31,0,3.521360466,3.526360525,3040,32.83042232,1.72478467,0,5.599325722,0.325123153,0,0.53860296,0,1,0,0,0.53860296,0,0
75,31BX,0,2.336449607,3.526360525,3040,9.344444444,1.712495787,0,5.599325722,0.325123153,0,0.465555556,0,1,0,1,0.465555556,0,0
76,31,1,3.502162161,2.63905733,3041,32.18713037,1.293330555,0,5.525600648,0.325123153,0,0.757213607,0,1,0,0,0.757213607,0,0
77,31BX,1,3.679777809,2.63905733,3041,38.63758598,1.880312867,1,5.525600648,0.325123153,0,0.898535053,0,1,0,1,0.898535053,0,0
79,31,0,4.226242905,3.663561646,3043,67.45953943,1.72478467,0,5.796311137,0.281757402,0,0.552327049,0,1,0,0,0.552327049,0,0
80,31AX,0,2.612028657,3.663561646,3043,12.62666667,1.945910149,0,5.796311137,0.281757402,0,0.412847222,0,1,0,1,0.412847222,0,0
81,31,1,4.35893214,3.63758616,3044,77.17361137,1.293262667,0,5.783505735,0.281757402,0,0.749081701,0,1,0,0,0.749081701,0,0
82,31AX,1,2.563407658,3.63758616,3044,11.97997334,2.039247342,0,5.783505735,0.281757402,0,0.879938272,0,1,0,1,0.879938272,0,0
83,31,0,4.021131263,4.007333185,3045,54.76415407,1.72478467,0,5.861701878,0.281757402,0,0.544964644,0,1,0,0,0.544964644,0,0
84,31AX,0,2.719868972,4.007333185,3045,14.17833333,1.945910149,0,5.861701878,0.281757402,0,0.438888889,0,1,0,1,0.438888889,0,0
85,31,1,4.119123961,3.912023005,3046,60.5053376,1.293236558,0,5.879031039,0.281757402,0,0.75639836,0,1,0,0,0.75639836,0,0
86,31AX,1,2.591021826,3.912023005,3046,12.34339927,2.041080154,0,5.879031039,0.281757402,0,0.852391975,0,1,0,1,0.852391975,0,0
87,31,0,4.111084553,3.496507561,3047,60.01285335,1.72478467,0,5.970899739,0.241513634,0,0.541962056,0,1,0,0,0.541962056,0,0
88,31AX,0,2.752386015,3.496507561,3047,14.68,1.945910149,0,5.970899739,0.241513634,0,0.426736111,0,1,0,1,0.426736111,0,0
89,31,1,4.09525444,2.890371758,3048,59.05461751,1.293210451,0,5.957236846,0.408311346,0,0.756808395,0,1,0,0,0.756808395,0,0
90,31AX,1,2.881883251,2.890371758,3048,16.84785354,2.042809148,0,5.957236846,0.408311346,0,0.873225309,0,1,0,1,0.873225309,0,0
91,31,0,3.648534818,2.890371758,3049,37.41833493,1.72478467,0,5.90513427,0.241513634,0,0.532372458,0,1,0,0,0.532372458,0,0
92,31AX,0,2.665490587,2.890371758,3049,13.375,1.945910149,0,5.90513427,0.241513634,0,0.446875,0,1,0,1,0.446875,0,0
93,31,1,3.721160023,2.944438979,3050,40.31228952,1.293184344,0,5.879835755,0.408311346,0,0.762738467,0,1,0,0,0.762738467,0,0
94,31AX,1,2.68482379,2.944438979,3050,13.65561869,2.044650465,0,5.879835755,0.408311346,0,0.855864198,0,1,0,1,0.855864198,0,0
95,31,0,4.780359307,4.007333185,3051,118.1471527,1.72478467,0,5.973244928,0.241513634,0,0.551793579,0,1,0,0,0.551793579,0,0
96,31AX,0,2.922743333,4.007333185,3051,17.59222222,1.945910149,0,5.973244928,0.241513634,0,0.511111111,0,1,0,1,0.511111111,0,0
97,31,1,4.898398051,4.025351691,3052,133.0748265,1.293166071,0,5.931504318,0.408311346,0,0.756779129,0,0,0,0,0.756779129,0,0
98,31AX,1,2.952226157,4.025351691,3052,18.14853395,2.046278818,0,5.931504318,0.408311346,0,0.873961841,0,1,0,1,0.873961841,0,0
99,31,0,4.001414612,4.624972813,3053,53.67543989,1.72478467,0,5.84820686,0.241513634,0,0.536824813,0,1,0,0,0.536824813,0,0
100,31AX,0,2.693124551,4.624972813,3053,13.77777778,1.945910149,0,5.84820686,0.241513634,0,0.477777778,0,1,0,1,0.477777778,0,0
101,31,1,3.628662861,3.401197382,3054,36.66242305,1.293166071,0,5.823746661,0.408311346,0,0.756313641,0,1,0,0,0.756313641,0,0
102,31AX,1,2.16772606,3.401197382,3054,7.738390853,2.049109466,0,5.823746661,0.408311346,0,0.884104938,0,1,0,1,0.884104938,0,0
103,31,0,4.081188966,5.398162702,3055,58.21583364,1.72478467,0,5.425263671,0.284132841,0,0.515019486,0,1,0,0,0.515019486,0,0
104,31AX,0,2.301584593,5.398162702,3055,8.99,1.945910149,0,5.425263671,0.284132841,0,0.511111111,0,1,0,1,0.511111111,0,0
105,31,1,3.996905283,5.393627546,3056,53.4294454,1.293166071,0,5.467126638,0.284132841,0,0.762987606,0,1,0,0,0.762987606,0,0
106,31AX,1,2.078555557,5.393627546,3056,6.992915264,2.050965904,0,5.467126638,0.284132841,0,0.888271605,0,1,0,1,0.888271605,0,0
107,31,0,4.609925546,3.931825633,3057,99.47666847,1.72478467,0,5.659439421,0.284132841,0,0.510627238,0,1,0,0,0.510627238,0,0
108,31AX,0,2.335482437,3.931825633,3057,9.334444444,1.945910149,0,5.659439421,0.284132841,0,0.494444444,0,1,0,1,0.494444444,0,0
109,31,1,4.233907421,3.951243719,3058,67.98626463,1.293166071,0,5.742793937,0.284132841,0,0.773419229,0,1,0,0,0.773419229,0,0
110,31AX,1,2.309543849,3.951243719,3058,9.069830247,2.052826817,0,5.742793937,0.284132841,0,0.904861111,0,1,0,1,0.904861111,0,0
111,18,1,3.484024532,4.615120517,3059,31.59062049,1.447956656,0,5.929357495,0.284132841,5.303304908,0.612244898,0,1,0,0,0.612244898,0,0
112,31,1,4.434505444,4.615120517,3059,83.31041834,1.293159545,0,5.929357495,0.284132841,5.303304908,0.786808318,0,0,0,0,0.786808318,0,0
113,31AX,1,2.730189211,4.615120517,3059,14.33578844,2.054582369,0,5.929357495,0.284132841,5.303304908,0.90145202,0,1,0,1,0.90145202,0,0
114,38,1,4.392158862,4.615120517,3059,79.81469853,1.497214532,0,5.929357495,0.284132841,5.303304908,0.725865298,0,1,0,0,0.725865298,0,0
115,18,0,2.921961567,4.465908119,3060,17.57769314,1.459482093,0,5.914143632,0.284132841,5.303304908,0.788230318,0,1,0,0,0.788230318,0,0
116,31,0,4.376671027,4.465908119,3060,78.57269667,1.72478467,0,5.914143632,0.284132841,5.303304908,0.503829867,0,1,0,0,0.503829867,0,0
117,31AX,0,2.942155673,4.465908119,3060,17.95666667,1.945910149,0,5.914143632,0.284132841,5.303304908,0.475555556,0,1,0,1,0.475555556,0,0
118,38,0,4.274981004,4.465908119,3060,70.87877392,1.558558769,0,5.914143632,0.284132841,5.303304908,0.580134262,0,1,0,0,0.580134262,0,0
119,18,0,3.11478998,5.993961427,3061,21.52869838,1.459482093,0,5.666931809,0.284132841,5.303304908,0.793362283,0,1,0,0,0.793362283,0,0
120,31,0,4.398083032,5.993961427,3061,80.29487948,1.72478467,0,5.666931809,0.284132841,5.303304908,0.510953693,0,1,0,0,0.510953693,0,0
121,31AX,0,2.948990011,5.993961427,3061,18.08666667,1.945910149,0,5.666931809,0.284132841,5.303304908,0.475555556,0,1,0,1,0.475555556,0,0
122,38,0,4.659465264,5.993961427,3061,104.5796098,1.558496346,0,5.666931809,0.284132841,5.303304908,0.582303644,0,1,0,0,0.582303644,0,0
123,18,1,3.788050211,5.983936281,3062,43.1701937,1.447956656,0,5.668760611,0.284132841,5.303304908,0.6140246,0,1,0,0,0.6140246,0,0
124,31,1,4.702243476,5.983936281,3062,109.1941131,1.293183039,0,5.668760611,0.284132841,5.303304908,0.785839831,0,0,0,0,0.785839831,0,0
125,31AX,1,3.356672973,5.983936281,3062,27.69356762,2.057223197,0,5.668760611,0.284132841,5.303304908,0.904356061,0,1,0,1,0.904356061,0,0
126,38,1,5.056490788,5.983936281,3062,156.0384669,1.497068544,0,5.668760611,0.284132841,5.303304908,0.7232696,0,1,0,0,0.7232696,0,0
127,18,0,2.928524247,4.634728988,3063,17.70001353,1.459482093,0,5.753232015,0.365834633,0,0.790002068,0,1,0,0,0.790002068,0,0
128,31,0,4.119696348,4.634728988,3063,60.54055254,1.72478467,0,5.753232015,0.365834633,0,0.510589846,0,1,0,0,0.510589846,0,0
129,31AX,0,2.618854622,4.634728988,3063,12.72,1.945910149,0,5.753232015,0.365834633,0,0.488888889,0,1,0,1,0.488888889,0,0
130,38,0,4.462228122,4.634728988,3063,85.6804287,1.558416907,0,5.753232015,0.365834633,0,0.581672788,0,1,0,0,0.581672788,0,0
131,18,1,3.534610922,4.624972813,3064,33.28167388,1.447956656,0,5.758508495,0.365834633,0,0.611887848,0,1,0,0,0.611887848,0,0
132,31,1,4.374863262,4.624972813,3064,78.42897782,1.293210451,0,5.758508495,0.365834633,0,0.790612355,0,0,0,0,0.790612355,0,0
133,31AX,1,2.743574236,4.624972813,3064,14.54243827,2.059762481,0,5.758508495,0.365834633,0,0.882021605,0,1,0,1,0.882021605,0,0
134,38,1,4.625740594,4.624972813,3064,101.0783437,1.49692259,0,5.758508495,0.365834633,0,0.720912645,0,1,0,0,0.720912645,0,0
135,18,0,2.732653536,4.691347882,3065,14.37362741,1.459482093,0,5.817288789,0.365834633,0,0.790002068,0,1,0,0,0.790002068,0,0
136,31,0,3.614711446,4.691347882,3065,36.1406273,1.72478467,0,5.817288789,0.365834633,0,0.48899697,0,1,0,0,0.48899697,0,0
137,31AX,0,2.519039656,4.691347882,3065,11.41666667,1.945910149,0,5.817288789,0.365834633,0,0.455555556,0,1,0,1,0.455555556,0,0
138,38,0,3.965639764,4.691347882,3065,51.75400871,1.558343151,0,5.817288789,0.365834633,0,0.5741175,0,1,0,0,0.5741175,0,0
139,18,1,3.015797403,4.682131227,3066,19.40535576,1.447956656,0,5.823492185,0.365834633,0,0.608360511,0,1,0,0,0.608360511,0,0
140,31,1,3.719712411,4.682131227,3066,40.25252862,1.293230031,0,5.823492185,0.365834633,0,0.805198493,0,1,0,0,0.805198493,0,0
141,31AX,1,2.667021645,4.682131227,3066,13.39702581,2.062421082,0,5.823492185,0.365834633,0,0.897488777,0,1,0,1,0.897488777,0,0
142,38,1,3.927215915,4.682131227,3066,49.76544541,1.496782073,0,5.823492185,0.365834633,0,0.750563504,0,1,0,0,0.750563504,0,0
143,31,0,4.545844289,3.988984047,3067,93.23995943,1.724621153,0,6.249186381,0.34559194,0,0.558040167,0,1,0,0,0.558040167,0,0
144,31BX,0,3.057402101,3.988984047,3067,20.27222222,1.717477865,0,6.249186381,0.34559194,0,0.568888889,0,1,0,1,0.568888889,0,0
145,18,1,2.259991671,1.945910149,3068,8.583009347,1.446943876,0,5.525542039,0.365834633,0,0.686156914,0,1,0,0,0.686156914,0,0
146,31,0,4.581735851,4.290459441,3070,96.68381169,1.72478467,0,5.406170994,0.281757402,0,0.566804026,0,1,0,0,0.566804026,0,0
147,31AX,0,3.326503768,4.290459441,3070,26.84083333,1.945910149,0,5.406170994,0.281757402,0,0.41875,0,0,0,1,0.41875,0,0
148,31,1,4.585951394,4.262679877,3071,97.09647116,1.293309666,0,5.409436124,0.281757402,0,0.754614359,0,0,0,0,0.754614359,0,0
149,31AX,1,2.858429951,4.262679877,3071,16.434133,2.036881927,0,5.409436124,0.281757402,0,0.900589226,0,1,0,1,0.900589226,0,0
150,30,0,2.881513642,3.218875825,3072,16.84125802,1.957822832,0,6.51103569,0.519512195,0,0.617445543,0,1,0,0,0.617445543,0,0
151,30X,0,2.096732908,3.218875825,3072,7.139533819,2.181054365,0,6.51103569,0.519512195,0,0.347159044,0,1,0,1,0.347159044,0,0
152,30,0,5.434094947,3.761200116,3073,228.0854199,1.958124337,1,6.466969748,0.519512195,0,0.71398119,0,1,0,0,0.71398119,0,0
153,30,1,5.255373403,3.761200116,3073,190.593014,1.731330433,1,6.466969748,0.519512195,0,0.695733195,0,1,0,0,0.695733195,0,0
155,30X,0,2.603659649,3.80666249,3074,12.51310086,2.180398177,0,6.486669441,0.519512195,0,0.323941319,0,1,0,1,0.323941319,0,0
156,30,0,3.428616068,3.970291914,3075,29.83394114,1.957692217,0,6.545404769,0.519512195,5.929589143,0.632144776,0,1,0,0,0.632144776,0,0
157,30X,0,2.123883181,3.970291914,3075,7.363551693,2.181407921,0,6.545404769,0.519512195,5.929589143,0.357637535,0,1,0,1,0.357637535,0,0
158,30,0,5.2908798,5.087596335,3076,197.5180048,1.959986829,0,6.288012894,0.519512195,0,0.640708952,0,1,0,0,0.640708952,0,0
159,30,1,3.203895217,5.087596335,3076,23.62827609,1.731956047,0,6.288012894,0.519512195,0,0.830123494,0,1,0,0,0.830123494,0,0
160,30,0,3.183943697,3.36729583,3077,23.1417739,1.957943419,0,6.505843971,0.519512195,0,0.6225644,0,1,0,0,0.6225644,0,0
161,30X,0,2.2848817,3.36729583,3077,8.824523916,2.180751442,0,6.505843971,0.519512195,0,0.335166099,0,1,0,1,0.335166099,0,0
162,12,0,4.558494468,7.767687277,3078,94.43968411,1.514600451,0,5.533524962,0.631472764,5.433722004,0.703670776,0,1,0,0,0.703670776,0,0
163,12,1,3.674866959,7.449498005,3079,38.44340893,1.380604696,0,5.334481078,0.631472764,5.438079309,0.620740865,0,0,0,0,0.620740865,0,0
164,12,0,3.414768345,6.870053412,3080,29.40990402,1.514601881,0,4.902703896,0.631472764,6.013715156,0.689781236,0,1,0,0,0.689781236,0,0
165,10,0,3.6249111,7.26612878,3082,36.52138736,1.404333332,0,7.281914322,0.234471181,5.641907071,0.763431051,0,1,0,0,0.763431051,0,0
166,12,0,4.397990517,7.26612878,3082,80.28735888,1.51404312,0,7.281914322,0.234471181,5.641907071,0.782907086,0,1,0,0,0.782907086,0,0
167,10,0,3.51315617,7.351158226,3084,32.55400298,1.404097774,0,6.596581674,0.234471181,5.602118821,0.713348968,0,1,0,0,0.713348968,0,0
168,12,0,4.248391817,7.351158226,3084,68.99276065,1.514289215,0,6.596581674,0.234471181,5.602118821,0.747722156,0,1,0,0,0.747722156,0,0
169,22,1,2.261644894,4.158883083,3085,8.598865303,1.860954154,0,5.796969741,0.591583166,0,0.578768197,0,1,0,0,0.578768197,0,0
170,22,0,2.609271587,4.276666119,3086,12.58914873,1.588313122,0,5.843568371,0.591583166,0,0.64686692,0,1,0,0,0.64686692,0,0
171,10,0,4.934024991,7.498869734,3087,137.937611,1.404540699,0,7.544905971,0.097987087,5.59471138,0.76051712,0,1,0,0,0.76051712,0,0
172,12,0,5.649951123,7.498869734,3087,283.277571,1.513850311,0,7.544905971,0.097987087,5.59471138,0.804977019,0,1,0,0,0.804977019,0,0
173,81,1,0.189242,8.832295859,3088,0.208333333,1.12231008,1,0.875302468,0.572901325,5.789960171,0.378968254,0,1,0,0,0.378968254,0,0
176,1,1,5.347577782,9.664913054,3089,209.098776,2.065288605,0,4.006053029,0.537463977,5.860786223,0.559428689,0,1,0,0,0.559428689,0,656
177,20,1,4.478868079,9.664913054,3089,87.1348545,1.716418736,0,4.006053029,0.537463977,5.860786223,0.610660746,0,1,0,0,0.610660746,0,656
178,30X,1,4.174933785,9.664913054,3089,64.03553317,2.33258053,0,4.006053029,0.537463977,5.860786223,0.702852183,0,1,0,1,0.702852183,0,656
179,41,1,5.184918725,9.664913054,3089,177.5589369,1.438694178,0,4.006053029,0.537463977,5.860786223,0.509306273,0,1,0,0,0.509306273,0,656
182,30X,0,2.537231826,3.761200116,3090,11.64461997,2.179893784,0,6.494484519,0.519512195,0,0.322932375,0,1,0,1,0.322932375,0,0
183,19,0,5.229227414,6.499787041,3093,185.6485457,1.499514251,1,5.106907027,0.423881674,6.317164687,0.763131241,0,1,0,0,0.763131241,0,0
184,19,1,4.262973796,6.499787041,3093,70.02087135,1.698594227,1,5.106907027,0.423881674,6.317164687,0.486052753,0,1,0,0,0.486052753,0,0
185,30X,0,2.391858978,3.891820298,3094,9.933800753,2.17938971,1,6.403644843,0.519512195,0,0.391538002,0,1,0,1,0.391538002,0,0
186,30X,1,4.238309718,3.891820298,3094,68.29063206,2.342892625,1,6.403644843,0.519512195,0,0.92883827,0,1,0,1,0.92883827,0,0
187,35,0,2.672448077,2.772588722,3096,13.47536265,1.200734107,0,5.598905623,0.477737035,0,0.735419386,0,1,0,0,0.735419386,0,0
188,91,1,1.523337758,6.411818268,3103,3.587511671,1.170071253,0,4.576339379,0.652849741,0,0.454887955,0,1,0,0,0.454887955,0,754
189,91,0,1.413448185,6.746412129,3104,3.110103396,1.098612289,0,4.79680282,0.652849741,0,0.368553233,0,1,0,0,0.368553233,0,754
190,91,1,0.957462245,6.411818268,3107,1.605077031,1.170071253,0,3.967956384,0.652849741,0,0.461423903,0,1,0,0,0.461423903,0,418
191,91,0,0.72614527,6.436150368,3108,1.067097129,1.098612289,0,3.563917372,0.652849741,0,0.38464172,0,1,0,0,0.38464172,0,418
192,91,0,1.959437639,4.369447852,3113,6.0953358,1.098612289,0,5.534969083,0.194174757,5.303304908,0.476698828,0,1,0,0,0.476698828,0,590
193,30,0,5.57582934,7.283448229,3114,262.9683845,1.954806807,0,6.013721661,0.572901325,5.533389489,0.78914421,0,1,0,0,0.78914421,0,0
194,45,0,5.109164826,7.283448229,3114,164.532049,1.885686646,0,6.013721661,0.572901325,5.533389489,0.787827533,0,1,0,0,0.787827533,0,0
195,91,0,0.86191754,4.025351691,3115,1.367696495,1.098612289,0,4.419501104,0.296511628,0,0.463315697,0,1,0,0,0.463315697,0,225.5
